kehadiran_id,karyawan_id,tanggal,waktu_masuk,waktu_keluar,status_kehadiran,keterlambatan_menit,keterangan,nama,jabatan,departemen,tanggal_masuk,gaji_pokok,status_kepegawaian,email,nomor_telepon,durasi_jam,sanksi_potongan,bulan,tahun
4134,34,2024-09-27,2024-09-27 08:10:00,2024-09-27 17:20:00,Hadir,28,Keterangan untuk Hadir,Ahmad Hermawan,Supervisor,Marketing,2024-12-14,14705227,Tetap,ahmad.hermawan@company.com,81480494664,0.0,0.0,September,2024
4135,35,2024-09-27,2024-09-27 08:08:00,2024-09-27 17:17:00,Hadir,25,Keterangan untuk Hadir,Ahmad Prakoso,Manager,Finance,2024-09-05,18605312,Tetap,ahmad.prakoso@company.com,85474620894,0.0,0.0,September,2024
4136,36,2024-09-27,2024-09-27 08:22:00,2024-09-27 17:06:00,Hadir,0,Keterangan untuk Hadir,Nina Santoso,Senior Staff,HR,2021-11-04,8483435,Probation,nina.santoso@company.com,84993808565,0.0,0.0,September,2024
4137,37,2024-09-27,2024-09-27 08:20:00,2024-09-27 17:18:00,Hadir,25,Keterangan untuk Hadir,Ahmad Hidayat,Staff,IT,2021-12-11,6640783,Kontrak,ahmad.hidayat@company.com,84482141802,0.0,0.0,September,2024
4138,38,2024-09-27,2024-09-27 08:18:00,2024-09-27 17:19:00,Hadir,0,Keterangan untuk Hadir,Rudi Hidayat,Manager,Marketing,2020-08-08,16674138,Kontrak,rudi.hidayat@company.com,86796738787,0.0,0.0,September,2024
4139,39,2024-09-27,2024-09-27 08:18:00,2024-09-27 17:15:00,Hadir,15,Keterangan untuk Hadir,Siti Rahayu,Manager,HR,2023-06-09,15582343,Kontrak,siti.rahayu@company.com,87482848011,0.0,0.0,September,2024
4140,40,2024-09-27,2024-09-27 08:28:00,2024-09-27 17:03:00,Hadir,0,Keterangan untuk Hadir,Doni Wati,Manager,IT,2022-03-19,17226893,Tetap,doni.wati@company.com,87161404428,0.0,0.0,September,2024
4141,41,2024-09-27,2024-09-27 08:10:00,2024-09-27 17:02:00,Hadir,0,Keterangan untuk Hadir,Nina Prasetyo,Manager,Marketing,2024-04-09,15372341,Probation,nina.prasetyo@company.com,82872852789,1.0,0.0,September,2024
4142,42,2024-09-27,2024-09-27 08:28:00,2024-09-27 17:28:00,Hadir,0,Keterangan untuk Hadir,Doni Prakoso,Supervisor,Finance,2023-02-22,12769918,Probation,doni.prakoso@company.com,84642197907,0.0,0.0,September,2024
4143,43,2024-09-27,2024-09-27 08:02:00,2024-09-27 17:14:00,Hadir,0,Keterangan untuk Hadir,Rudi Prakoso,Senior Staff,Marketing,2022-07-23,8240067,Probation,rudi.prakoso@company.com,81546696950,0.0,0.0,September,2024
4144,44,2024-09-27,2024-09-27 08:24:00,2024-09-27 17:08:00,Hadir,0,Keterangan untuk Hadir,Eko Prasetyo,Supervisor,Finance,2023-09-27,10003405,Kontrak,eko.prasetyo@company.com,82232285036,4.0,0.0,September,2024
4145,45,2024-09-27,2024-09-27 08:24:00,2024-09-27 17:01:00,Hadir,0,Keterangan untuk Hadir,Eko Anggraini,Senior Staff,Marketing,2023-08-22,7896328,Probation,eko.anggraini@company.com,85659161352,0.0,0.0,September,2024
4146,46,2024-09-27,2024-09-27 08:00:00,2024-09-27 17:10:00,Hadir,0,Keterangan untuk Hadir,Doni Anggraini,Senior Staff,IT,2021-11-10,7942211,Tetap,doni.anggraini@company.com,81632880459,4.0,0.0,September,2024
4147,47,2024-09-27,2024-09-27 08:17:00,2024-09-27 17:04:00,Hadir,0,Keterangan untuk Hadir,Budi Rahayu,Staff,IT,2023-07-21,6207269,Tetap,budi.rahayu@company.com,86944142262,0.0,0.0,September,2024
4148,48,2024-09-27,2024-09-27 08:10:00,2024-09-27 17:19:00,Hadir,15,Keterangan untuk Hadir,Eko Rahayu,Supervisor,IT,2020-07-08,11475444,Probation,eko.rahayu@company.com,87519578899,3.0,0.0,September,2024
4149,49,2024-09-27,2024-09-27 08:25:00,2024-09-27 17:20:00,Hadir,0,Keterangan untuk Hadir,Budi Prakoso,Supervisor,IT,2023-03-26,13897709,Probation,budi.prakoso@company.com,88995059760,0.0,0.0,September,2024
4150,50,2024-09-27,2024-09-27 08:03:00,2024-09-27 17:09:00,Hadir,19,Keterangan untuk Hadir,Linda Hermawan,Supervisor,Finance,2024-08-21,12006939,Kontrak,linda.hermawan@company.com,82889238423,0.0,0.0,September,2024
4151,1,2024-09-28,2024-09-28 08:06:00,2024-09-28 17:16:00,Hadir,0,Keterangan untuk Hadir,Dewi Santoso,Senior Staff,HR,2021-03-24,7429895,Probation,dewi.santoso@company.com,83342331444,0.0,0.0,September,2024
4152,2,2024-09-28,2024-09-28 08:25:00,2024-09-28 17:12:00,Hadir,0,Keterangan untuk Hadir,Maya Prasetyo,Manager,IT,2020-04-08,19239227,Probation,maya.prasetyo@company.com,89703905715,0.0,0.0,September,2024
4153,3,2024-09-28,2024-09-28 08:09:00,2024-09-28 17:08:00,Hadir,0,Keterangan untuk Hadir,Siti Prakoso,Staff,HR,2023-10-09,6697498,Tetap,siti.prakoso@company.com,87110082321,0.0,0.0,September,2024
4154,4,2024-09-28,2024-09-28 08:00:00,2024-09-28 17:20:00,Hadir,0,Keterangan untuk Hadir,Rudi Hidayat,Supervisor,Finance,2020-02-13,10811315,Kontrak,rudi.hidayat@company.com,88934927891,1.0,0.0,September,2024
4155,5,2024-09-28,2024-09-28 08:11:00,2024-09-28 17:14:00,Hadir,0,Keterangan untuk Hadir,Maya Hermawan,Manager,Marketing,2024-02-13,15661023,Probation,maya.hermawan@company.com,81298737106,0.0,0.0,September,2024
4156,6,2024-09-28,2024-09-28 08:20:00,2024-09-28 17:12:00,Hadir,14,Keterangan untuk Hadir,Siti Hermawan,Manager,HR,2020-07-09,18803481,Probation,siti.hermawan@company.com,88877444318,4.0,0.0,September,2024
4157,7,2024-09-28,2024-09-28 08:24:00,2024-09-28 17:10:00,Hadir,0,Keterangan untuk Hadir,Ahmad Wati,Senior Staff,HR,2022-12-22,9718057,Tetap,ahmad.wati@company.com,84131575764,0.0,0.0,September,2024
4158,8,2024-09-28,2024-09-28 08:08:00,2024-09-28 17:06:00,Hadir,0,Keterangan untuk Hadir,Ahmad Kusuma,Staff,Finance,2024-04-22,5680070,Tetap,ahmad.kusuma@company.com,86649827836,0.0,0.0,September,2024
4159,9,2024-09-28,2024-09-28 08:05:00,2024-09-28 17:18:00,Hadir,0,Keterangan untuk Hadir,Rudi Putri,Supervisor,Finance,2021-11-16,13318800,Probation,rudi.putri@company.com,82970753705,0.0,0.0,September,2024
4160,10,2024-09-28,2024-09-28 08:01:00,2024-09-28 17:27:00,Hadir,3,Keterangan untuk Hadir,Rudi Hidayat,Supervisor,Finance,2024-07-19,13350414,Kontrak,rudi.hidayat@company.com,85284391408,0.0,804540.0,September,2024
4161,11,2024-09-28,2024-09-28 08:04:00,2024-09-28 17:10:00,Hadir,0,Keterangan untuk Hadir,Doni Kusuma,Manager,IT,2020-03-21,16342026,Probation,doni.kusuma@company.com,85567816720,1.0,0.0,September,2024
4162,12,2024-09-28,2024-09-28 08:00:00,2024-09-28 17:20:00,Hadir,0,Keterangan untuk Hadir,Eko Anggraini,Staff,Finance,2024-01-22,6511463,Tetap,eko.anggraini@company.com,88047877267,0.0,0.0,September,2024
4163,13,2024-09-28,2024-09-28 08:05:00,2024-09-28 17:10:00,Hadir,0,Keterangan untuk Hadir,Dewi Hermawan,Staff,HR,2023-01-24,6836796,Probation,dewi.hermawan@company.com,84919706735,1.0,0.0,September,2024
4164,14,2024-09-28,2024-09-28 08:20:00,2024-09-28 17:09:00,Hadir,0,Keterangan untuk Hadir,Rudi Prakoso,Supervisor,HR,2022-03-18,14448929,Tetap,rudi.prakoso@company.com,87867414708,0.0,0.0,September,2024
4165,15,2024-09-28,2024-09-28 08:01:00,2024-09-28 17:28:00,Hadir,0,Keterangan untuk Hadir,Linda Santoso,Manager,Finance,2022-04-02,17020577,Probation,linda.santoso@company.com,85067116918,0.0,0.0,September,2024
4166,16,2024-09-28,2024-09-28 08:22:00,2024-09-28 17:04:00,Hadir,0,Keterangan untuk Hadir,Dewi Kusuma,Manager,HR,2021-11-16,19612086,Tetap,dewi.kusuma@company.com,86633778586,0.0,0.0,September,2024
4167,17,2024-09-28,2024-09-28 08:04:00,2024-09-28 17:03:00,Hadir,4,Keterangan untuk Hadir,Nina Kusuma,Staff,IT,2021-04-03,5709016,Tetap,nina.kusuma@company.com,81945826486,4.0,0.0,September,2024
4168,18,2024-09-28,2024-09-28 08:02:00,2024-09-28 17:24:00,Hadir,7,Keterangan untuk Hadir,Dewi Santoso,Supervisor,IT,2020-06-03,14313054,Tetap,dewi.santoso@company.com,83084839399,0.0,0.0,September,2024
4169,19,2024-09-28,2024-09-28 08:02:00,2024-09-28 17:13:00,Hadir,0,Keterangan untuk Hadir,Doni Hidayat,Staff,HR,2023-07-07,5197815,Tetap,doni.hidayat@company.com,88125276666,0.0,0.0,September,2024
4170,20,2024-09-28,2024-09-28 08:12:00,2024-09-28 17:17:00,Hadir,0,Keterangan untuk Hadir,Nina Prasetyo,Staff,Marketing,2020-11-21,6355137,Tetap,nina.prasetyo@company.com,85555296751,0.0,0.0,September,2024
4171,21,2024-09-28,0,0,Sakit,0,Keterangan untuk Sakit,Nina Putri,Supervisor,HR,2021-09-15,11175934,Kontrak,nina.putri@company.com,86083042422,3.0,0.0,September,2024
4172,22,2024-09-28,2024-09-28 08:04:00,2024-09-28 17:17:00,Hadir,0,Keterangan untuk Hadir,Linda Rahayu,Manager,Marketing,2024-02-02,19534780,Tetap,linda.rahayu@company.com,85161807235,0.0,0.0,September,2024
4173,23,2024-09-28,2024-09-28 08:05:00,2024-09-28 17:03:00,Hadir,14,Keterangan untuk Hadir,Siti Hidayat,Staff,Marketing,2023-04-28,5841042,Tetap,siti.hidayat@company.com,86002078344,0.0,0.0,September,2024
4174,24,2024-09-28,2024-09-28 08:07:00,2024-09-28 17:01:00,Hadir,7,Keterangan untuk Hadir,Budi Prasetyo,Senior Staff,Marketing,2022-07-23,9331061,Probation,budi.prasetyo@company.com,88380507338,0.0,0.0,September,2024
4175,25,2024-09-28,2024-09-28 08:01:00,2024-09-28 17:20:00,Hadir,0,Keterangan untuk Hadir,Ahmad Rahayu,Senior Staff,HR,2020-10-24,9274131,Tetap,ahmad.rahayu@company.com,88507497883,0.0,0.0,September,2024
4176,26,2024-09-28,2024-09-28 08:01:00,2024-09-28 17:01:00,Hadir,0,Keterangan untuk Hadir,Budi Santoso,Staff,HR,2020-09-03,6785394,Tetap,budi.santoso@company.com,89884231465,0.0,0.0,September,2024
4177,27,2024-09-28,2024-09-28 08:04:00,2024-09-28 17:30:00,Hadir,0,Keterangan untuk Hadir,Dewi Rahayu,Staff,IT,2024-04-19,6246797,Tetap,dewi.rahayu@company.com,83660223333,0.0,0.0,September,2024
4178,28,2024-09-28,2024-09-28 08:10:00,2024-09-28 17:12:00,Hadir,0,Keterangan untuk Hadir,Eko Anggraini,Senior Staff,Finance,2021-11-23,8317782,Tetap,eko.anggraini@company.com,86435772945,0.0,0.0,September,2024
4179,29,2024-09-28,2024-09-28 08:00:00,2024-09-28 17:16:00,Hadir,0,Keterangan untuk Hadir,Ahmad Hermawan,Staff,Finance,2020-01-15,6302665,Probation,ahmad.hermawan@company.com,85278201677,0.0,0.0,September,2024
4180,30,2024-09-28,2024-09-28 08:21:00,2024-09-28 17:22:00,Hadir,0,Keterangan untuk Hadir,Dewi Prakoso,Supervisor,Finance,2021-06-03,12049206,Kontrak,dewi.prakoso@company.com,82224011538,0.0,838705.0,September,2024
4181,31,2024-09-28,2024-09-28 08:01:00,2024-09-28 17:06:00,Hadir,0,Keterangan untuk Hadir,Linda Prakoso,Senior Staff,IT,2024-05-22,7434473,Tetap,linda.prakoso@company.com,82135872495,4.0,0.0,September,2024
4182,32,2024-09-28,2024-09-28 08:18:00,2024-09-28 17:15:00,Hadir,0,Keterangan untuk Hadir,Dewi Prakoso,Supervisor,Finance,2022-10-07,12876288,Tetap,dewi.prakoso@company.com,88958199946,0.0,0.0,September,2024
4183,33,2024-09-28,0,0,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan,Doni Kusuma,Senior Staff,IT,2020-11-14,8160480,Tetap,doni.kusuma@company.com,85310195918,0.0,0.0,September,2024
4184,34,2024-09-28,0,0,Sakit,0,Keterangan untuk Sakit,Ahmad Hermawan,Supervisor,Marketing,2024-12-14,14705227,Tetap,ahmad.hermawan@company.com,81480494664,0.0,0.0,September,2024
4185,35,2024-09-28,2024-09-28 08:06:00,2024-09-28 17:04:00,Hadir,12,Keterangan untuk Hadir,Ahmad Prakoso,Manager,Finance,2024-09-05,18605312,Tetap,ahmad.prakoso@company.com,85474620894,0.0,0.0,September,2024
4186,36,2024-09-28,2024-09-28 08:19:00,2024-09-28 17:09:00,Hadir,23,Keterangan untuk Hadir,Nina Santoso,Senior Staff,HR,2021-11-04,8483435,Probation,nina.santoso@company.com,84993808565,4.0,0.0,September,2024
4187,37,2024-09-28,2024-09-28 08:12:00,2024-09-28 17:05:00,Hadir,0,Keterangan untuk Hadir,Ahmad Hidayat,Staff,IT,2021-12-11,6640783,Kontrak,ahmad.hidayat@company.com,84482141802,0.0,0.0,September,2024
4188,38,2024-09-28,2024-09-28 08:08:00,2024-09-28 17:10:00,Hadir,0,Keterangan untuk Hadir,Rudi Hidayat,Manager,Marketing,2020-08-08,16674138,Kontrak,rudi.hidayat@company.com,86796738787,0.0,0.0,September,2024
4189,39,2024-09-28,2024-09-28 08:03:00,2024-09-28 17:20:00,Hadir,12,Keterangan untuk Hadir,Siti Rahayu,Manager,HR,2023-06-09,15582343,Kontrak,siti.rahayu@company.com,87482848011,0.0,0.0,September,2024
4190,40,2024-09-28,2024-09-28 08:19:00,2024-09-28 17:30:00,Hadir,0,Keterangan untuk Hadir,Doni Wati,Manager,IT,2022-03-19,17226893,Tetap,doni.wati@company.com,87161404428,0.0,0.0,September,2024
4191,41,2024-09-28,2024-09-28 08:12:00,2024-09-28 17:06:00,Hadir,0,Keterangan untuk Hadir,Nina Prasetyo,Manager,Marketing,2024-04-09,15372341,Probation,nina.prasetyo@company.com,82872852789,1.0,0.0,September,2024
4192,42,2024-09-28,2024-09-28 08:25:00,2024-09-28 17:03:00,Hadir,0,Keterangan untuk Hadir,Doni Prakoso,Supervisor,Finance,2023-02-22,12769918,Probation,doni.prakoso@company.com,84642197907,2.0,0.0,September,2024
4193,43,2024-09-28,2024-09-28 08:24:00,2024-09-28 17:18:00,Hadir,6,Keterangan untuk Hadir,Rudi Prakoso,Senior Staff,Marketing,2022-07-23,8240067,Probation,rudi.prakoso@company.com,81546696950,0.0,0.0,September,2024
4194,44,2024-09-28,2024-09-28 08:22:00,2024-09-28 17:21:00,Hadir,0,Keterangan untuk Hadir,Eko Prasetyo,Supervisor,Finance,2023-09-27,10003405,Kontrak,eko.prasetyo@company.com,82232285036,0.0,0.0,September,2024
4195,45,2024-09-28,2024-09-28 08:09:00,2024-09-28 17:11:00,Hadir,0,Keterangan untuk Hadir,Eko Anggraini,Senior Staff,Marketing,2023-08-22,7896328,Probation,eko.anggraini@company.com,85659161352,0.0,0.0,September,2024
4196,46,2024-09-28,2024-09-28 08:07:00,2024-09-28 17:18:00,Hadir,0,Keterangan untuk Hadir,Doni Anggraini,Senior Staff,IT,2021-11-10,7942211,Tetap,doni.anggraini@company.com,81632880459,0.0,0.0,September,2024
4197,47,2024-09-28,2024-09-28 08:16:00,2024-09-28 17:00:00,Hadir,6,Keterangan untuk Hadir,Budi Rahayu,Staff,IT,2023-07-21,6207269,Tetap,budi.rahayu@company.com,86944142262,0.0,0.0,September,2024
4198,48,2024-09-28,2024-09-28 08:05:00,2024-09-28 17:27:00,Hadir,0,Keterangan untuk Hadir,Eko Rahayu,Supervisor,IT,2020-07-08,11475444,Probation,eko.rahayu@company.com,87519578899,0.0,0.0,September,2024
4199,49,2024-09-28,2024-09-28 08:23:00,2024-09-28 17:12:00,Hadir,0,Keterangan untuk Hadir,Budi Prakoso,Supervisor,IT,2023-03-26,13897709,Probation,budi.prakoso@company.com,88995059760,2.0,0.0,September,2024
4200,50,2024-09-28,2024-09-28 08:12:00,2024-09-28 17:19:00,Hadir,0,Keterangan untuk Hadir,Linda Hermawan,Supervisor,Finance,2024-08-21,12006939,Kontrak,linda.hermawan@company.com,82889238423,0.0,0.0,September,2024
4201,1,2024-10-01,2024-10-01 08:17:00,2024-10-01 17:19:00,Hadir,15,Keterangan untuk Hadir,Dewi Santoso,Senior Staff,HR,2021-03-24,7429895,Probation,dewi.santoso@company.com,83342331444,0.0,0.0,October,2024
4202,2,2024-10-01,2024-10-01 08:30:00,2024-10-01 17:07:00,Hadir,27,Keterangan untuk Hadir,Maya Prasetyo,Manager,IT,2020-04-08,19239227,Probation,maya.prasetyo@company.com,89703905715,0.0,0.0,October,2024
4203,3,2024-10-01,0,0,Izin,0,Keterangan untuk Izin,Siti Prakoso,Staff,HR,2023-10-09,6697498,Tetap,siti.prakoso@company.com,87110082321,2.0,0.0,October,2024
4204,4,2024-10-01,2024-10-01 08:01:00,2024-10-01 17:27:00,Hadir,19,Keterangan untuk Hadir,Rudi Hidayat,Supervisor,Finance,2020-02-13,10811315,Kontrak,rudi.hidayat@company.com,88934927891,3.0,0.0,October,2024
4205,5,2024-10-01,0,0,Sakit,0,Keterangan untuk Sakit,Maya Hermawan,Manager,Marketing,2024-02-13,15661023,Probation,maya.hermawan@company.com,81298737106,0.0,0.0,October,2024
4206,6,2024-10-01,2024-10-01 08:12:00,2024-10-01 17:23:00,Hadir,0,Keterangan untuk Hadir,Siti Hermawan,Manager,HR,2020-07-09,18803481,Probation,siti.hermawan@company.com,88877444318,0.0,0.0,October,2024
4207,7,2024-10-01,2024-10-01 08:01:00,2024-10-01 17:11:00,Hadir,0,Keterangan untuk Hadir,Ahmad Wati,Senior Staff,HR,2022-12-22,9718057,Tetap,ahmad.wati@company.com,84131575764,0.0,0.0,October,2024
4208,8,2024-10-01,2024-10-01 08:13:00,2024-10-01 17:23:00,Hadir,0,Keterangan untuk Hadir,Ahmad Kusuma,Staff,Finance,2024-04-22,5680070,Tetap,ahmad.kusuma@company.com,86649827836,0.0,0.0,October,2024
4209,9,2024-10-01,2024-10-01 08:13:00,2024-10-01 17:20:00,Hadir,0,Keterangan untuk Hadir,Rudi Putri,Supervisor,Finance,2021-11-16,13318800,Probation,rudi.putri@company.com,82970753705,0.0,0.0,October,2024
4210,10,2024-10-01,0,0,Izin,0,Keterangan untuk Izin,Rudi Hidayat,Supervisor,Finance,2024-07-19,13350414,Kontrak,rudi.hidayat@company.com,85284391408,0.0,0.0,October,2024
4211,11,2024-10-01,2024-10-01 08:08:00,2024-10-01 17:14:00,Hadir,0,Keterangan untuk Hadir,Doni Kusuma,Manager,IT,2020-03-21,16342026,Probation,doni.kusuma@company.com,85567816720,2.0,0.0,October,2024
4212,12,2024-10-01,2024-10-01 08:29:00,2024-10-01 17:06:00,Hadir,25,Keterangan untuk Hadir,Eko Anggraini,Staff,Finance,2024-01-22,6511463,Tetap,eko.anggraini@company.com,88047877267,0.0,0.0,October,2024
4213,13,2024-10-01,2024-10-01 08:30:00,2024-10-01 17:21:00,Hadir,0,Keterangan untuk Hadir,Dewi Hermawan,Staff,HR,2023-01-24,6836796,Probation,dewi.hermawan@company.com,84919706735,0.0,0.0,October,2024
4214,14,2024-10-01,2024-10-01 08:15:00,2024-10-01 17:05:00,Hadir,29,Keterangan untuk Hadir,Rudi Prakoso,Supervisor,HR,2022-03-18,14448929,Tetap,rudi.prakoso@company.com,87867414708,0.0,0.0,October,2024
4215,15,2024-10-01,0,0,Izin,0,Keterangan untuk Izin,Linda Santoso,Manager,Finance,2022-04-02,17020577,Probation,linda.santoso@company.com,85067116918,0.0,0.0,October,2024
4216,16,2024-10-01,2024-10-01 08:28:00,2024-10-01 17:18:00,Hadir,0,Keterangan untuk Hadir,Dewi Kusuma,Manager,HR,2021-11-16,19612086,Tetap,dewi.kusuma@company.com,86633778586,0.0,0.0,October,2024
4217,17,2024-10-01,2024-10-01 08:00:00,2024-10-01 17:22:00,Hadir,0,Keterangan untuk Hadir,Nina Kusuma,Staff,IT,2021-04-03,5709016,Tetap,nina.kusuma@company.com,81945826486,0.0,0.0,October,2024
4218,18,2024-10-01,2024-10-01 08:22:00,2024-10-01 17:04:00,Hadir,0,Keterangan untuk Hadir,Dewi Santoso,Supervisor,IT,2020-06-03,14313054,Tetap,dewi.santoso@company.com,83084839399,0.0,0.0,October,2024
4219,19,2024-10-01,2024-10-01 08:12:00,2024-10-01 17:00:00,Hadir,0,Keterangan untuk Hadir,Doni Hidayat,Staff,HR,2023-07-07,5197815,Tetap,doni.hidayat@company.com,88125276666,3.0,0.0,October,2024
4220,20,2024-10-01,0,0,Sakit,0,Keterangan untuk Sakit,Nina Prasetyo,Staff,Marketing,2020-11-21,6355137,Tetap,nina.prasetyo@company.com,85555296751,0.0,0.0,October,2024
4221,21,2024-10-01,2024-10-01 08:00:00,2024-10-01 17:18:00,Hadir,0,Keterangan untuk Hadir,Nina Putri,Supervisor,HR,2021-09-15,11175934,Kontrak,nina.putri@company.com,86083042422,1.0,0.0,October,2024
4222,22,2024-10-01,2024-10-01 08:30:00,2024-10-01 17:24:00,Hadir,0,Keterangan untuk Hadir,Linda Rahayu,Manager,Marketing,2024-02-02,19534780,Tetap,linda.rahayu@company.com,85161807235,0.0,0.0,October,2024
4223,23,2024-10-01,2024-10-01 08:23:00,2024-10-01 17:15:00,Hadir,0,Keterangan untuk Hadir,Siti Hidayat,Staff,Marketing,2023-04-28,5841042,Tetap,siti.hidayat@company.com,86002078344,0.0,0.0,October,2024
4224,24,2024-10-01,2024-10-01 08:21:00,2024-10-01 17:08:00,Hadir,0,Keterangan untuk Hadir,Budi Prasetyo,Senior Staff,Marketing,2022-07-23,9331061,Probation,budi.prasetyo@company.com,88380507338,0.0,0.0,October,2024
4225,25,2024-10-01,2024-10-01 08:22:00,2024-10-01 17:14:00,Hadir,0,Keterangan untuk Hadir,Ahmad Rahayu,Senior Staff,HR,2020-10-24,9274131,Tetap,ahmad.rahayu@company.com,88507497883,0.0,0.0,October,2024
4226,26,2024-10-01,2024-10-01 08:27:00,2024-10-01 17:18:00,Hadir,1,Keterangan untuk Hadir,Budi Santoso,Staff,HR,2020-09-03,6785394,Tetap,budi.santoso@company.com,89884231465,0.0,0.0,October,2024
4227,27,2024-10-01,2024-10-01 08:30:00,2024-10-01 17:22:00,Hadir,0,Keterangan untuk Hadir,Dewi Rahayu,Staff,IT,2024-04-19,6246797,Tetap,dewi.rahayu@company.com,83660223333,0.0,0.0,October,2024
4228,28,2024-10-01,2024-10-01 08:27:00,2024-10-01 17:23:00,Hadir,0,Keterangan untuk Hadir,Eko Anggraini,Senior Staff,Finance,2021-11-23,8317782,Tetap,eko.anggraini@company.com,86435772945,0.0,0.0,October,2024
4229,29,2024-10-01,0,0,Sakit,0,Keterangan untuk Sakit,Ahmad Hermawan,Staff,Finance,2020-01-15,6302665,Probation,ahmad.hermawan@company.com,85278201677,0.0,0.0,October,2024
4230,30,2024-10-01,0,0,Sakit,0,Keterangan untuk Sakit,Dewi Prakoso,Supervisor,Finance,2021-06-03,12049206,Kontrak,dewi.prakoso@company.com,82224011538,0.0,0.0,October,2024
4231,31,2024-10-01,2024-10-01 08:05:00,2024-10-01 17:11:00,Hadir,0,Keterangan untuk Hadir,Linda Prakoso,Senior Staff,IT,2024-05-22,7434473,Tetap,linda.prakoso@company.com,82135872495,0.0,0.0,October,2024
4232,32,2024-10-01,2024-10-01 08:17:00,2024-10-01 17:17:00,Hadir,0,Keterangan untuk Hadir,Dewi Prakoso,Supervisor,Finance,2022-10-07,12876288,Tetap,dewi.prakoso@company.com,88958199946,0.0,0.0,October,2024
4233,33,2024-10-01,2024-10-01 08:11:00,2024-10-01 17:13:00,Hadir,0,Keterangan untuk Hadir,Doni Kusuma,Senior Staff,IT,2020-11-14,8160480,Tetap,doni.kusuma@company.com,85310195918,0.0,245630.0,October,2024
4234,34,2024-10-01,2024-10-01 08:14:00,2024-10-01 17:11:00,Hadir,0,Keterangan untuk Hadir,Ahmad Hermawan,Supervisor,Marketing,2024-12-14,14705227,Tetap,ahmad.hermawan@company.com,81480494664,1.0,0.0,October,2024
4235,35,2024-10-01,2024-10-01 08:21:00,2024-10-01 17:24:00,Hadir,0,Keterangan untuk Hadir,Ahmad Prakoso,Manager,Finance,2024-09-05,18605312,Tetap,ahmad.prakoso@company.com,85474620894,0.0,0.0,October,2024
4236,36,2024-10-01,2024-10-01 08:13:00,2024-10-01 17:11:00,Hadir,0,Keterangan untuk Hadir,Nina Santoso,Senior Staff,HR,2021-11-04,8483435,Probation,nina.santoso@company.com,84993808565,0.0,0.0,October,2024
4237,37,2024-10-01,2024-10-01 08:08:00,2024-10-01 17:28:00,Hadir,0,Keterangan untuk Hadir,Ahmad Hidayat,Staff,IT,2021-12-11,6640783,Kontrak,ahmad.hidayat@company.com,84482141802,0.0,0.0,October,2024
4238,38,2024-10-01,2024-10-01 08:14:00,2024-10-01 17:14:00,Hadir,20,Keterangan untuk Hadir,Rudi Hidayat,Manager,Marketing,2020-08-08,16674138,Kontrak,rudi.hidayat@company.com,86796738787,0.0,0.0,October,2024
4239,39,2024-10-01,2024-10-01 08:28:00,2024-10-01 17:01:00,Hadir,5,Keterangan untuk Hadir,Siti Rahayu,Manager,HR,2023-06-09,15582343,Kontrak,siti.rahayu@company.com,87482848011,0.0,0.0,October,2024
4240,40,2024-10-01,2024-10-01 08:04:00,2024-10-01 17:19:00,Hadir,20,Keterangan untuk Hadir,Doni Wati,Manager,IT,2022-03-19,17226893,Tetap,doni.wati@company.com,87161404428,0.0,0.0,October,2024
4241,41,2024-10-01,2024-10-01 08:23:00,2024-10-01 17:05:00,Hadir,0,Keterangan untuk Hadir,Nina Prasetyo,Manager,Marketing,2024-04-09,15372341,Probation,nina.prasetyo@company.com,82872852789,0.0,0.0,October,2024
4242,42,2024-10-01,2024-10-01 08:26:00,2024-10-01 17:25:00,Hadir,0,Keterangan untuk Hadir,Doni Prakoso,Supervisor,Finance,2023-02-22,12769918,Probation,doni.prakoso@company.com,84642197907,0.0,0.0,October,2024
